Galaxy,r_kpc,Vobs_kms,e_Vobs_kms,Vgas_kms,Vdisk_kms,Vbul_kms,SBdisk,SBbul,source_file,line_no,n_columns,D_Mpc,Inc_deg,L36_Lsun,MHI_Msun,Mbar_Msun,gas_fraction,Rdisk_kpc,SBdisk_Lsun_pc2,Vflat_kms,Q,Vbar2_kms2,Vbar_kms,Vobs2_kms2,C_kms2,g_obs_m_s2,g_bar_m_s2,D_DM,log_g_obs,log_g_bar,log_D_DM,valid_acceleration,g_rar_pred_m_s2,log_g_rar_pred,rar_residual_dex,baryon_only_residual_dex
DDO154,0.99,21.6,0.8,7.46,14.55,0.0,5.52,0.0,DDO154_rotmod.dat,5,8,4.04,64.0,53000000.0,275000000.0,392250000.0,0.9324410452517528,0.37,71.26,47.0,2,161.50285000000002,12.70837715839438,466.56000000000006,305.05715000000004,1.527290894225417e-11,5.286819105719595e-12,2.8888654286905773,-10.816078237517827,-11.27680554919992,0.46072731168209413,True,2.930504105120909e-11,-10.53305766591174,-0.2830205716060874,0.4607273116820938
DDO154,1.48,28.9,0.7,10.87,12.95,0.0,1.26,0.0,DDO154_rotmod.dat,6,8,4.04,64.0,53000000.0,275000000.0,392250000.0,0.9324410452517528,0.37,71.26,47.0,2,202.00814999999997,14.212957116659432,835.2099999999999,633.2018499999999,1.8288724799573165e-11,4.423404248776829e-12,4.134536156090732,-10.737816575104,-11.35424336924658,0.6164267941425802,True,2.65861541665354e-11,-10.575344481211108,-0.16247209389289274,0.6164267941425798
DDO154,1.97,34.3,0.5,13.32,11.54,0.0,0.29,0.0,DDO154_rotmod.dat,7,8,4.04,64.0,53000000.0,275000000.0,392250000.0,0.9324410452517528,0.37,71.26,47.0,2,244.0082,15.620761825211982,1176.4899999999998,932.4817999999998,1.9354032620499498e-11,4.014095030530957e-12,4.821518293237686,-10.71322853129819,-11.396412350147818,0.6831838188496276,True,2.5220507510614847e-11,-10.598246178395694,-0.11498235290249603,0.6831838188496278
DDO154,2.47,38.2,0.4,14.77,10.18,0.0,0.08,0.0,DDO154_rotmod.dat,8,8,4.04,64.0,53000000.0,275000000.0,392250000.0,0.9324410452517528,0.37,71.26,47.0,2,269.96909999999997,16.430736441194593,1459.2400000000002,1189.2709000000002,1.914605170173601e-11,3.5421468342912323e-12,5.4052111889842225,-10.717920772658386,-11.450733439757833,0.7328126670994467,True,2.35708418804882e-11,-10.627624905489217,-0.0902958671691696,0.7328126670994468
DDO154,2.96,42.0,0.2,16.2,9.16,0.0,0.02,0.0,DDO154_rotmod.dat,9,8,4.04,64.0,53000000.0,275000000.0,392250000.0,0.9324410452517528,0.37,71.26,47.0,2,304.3928,17.446856450375236,1764.0,1459.6072,1.9313292792499527e-11,3.332668520594529e-12,5.795143643345047,-10.714143675485277,-11.477207880709647,0.7630642052243714,True,2.2808918671047224e-11,-10.641895303339263,-0.07224837214601365,0.7630642052243708
DDO154,3.46,44.6,0.2,17.6,8.37,0.0,0.01,0.0,DDO154_rotmod.dat,10,8,4.04,64.0,53000000.0,275000000.0,392250000.0,0.9324410452517528,0.37,71.26,47.0,2,344.78845,18.56848001318363,1989.16,1644.37155,1.8631296333500446e-11,3.2294314104035377e-12,5.769218777485151,-10.729756926590632,-11.490873934963405,0.7611170083727737,True,2.2425917211544006e-11,-10.649249785440338,-0.080507141150294,0.7611170083727732
DDO154,3.95,46.3,0.2,17.91,7.77,0.0,0.0,0.0,DDO154_rotmod.dat,11,8,4.04,64.0,53000000.0,275000000.0,392250000.0,0.9324410452517528,0.37,71.26,47.0,2,350.95455,18.733780985161538,2143.6899999999996,1792.7354499999997,1.7587914316427825e-11,2.8794081953829544e-12,6.108169847064242,-10.754785658812692,-11.54069676359151,0.7859111047788175,True,2.108647383152148e-11,-10.675996038731283,-0.07878962008140888,0.785911104778819
DDO154,4.44,47.4,0.3,17.48,7.29,0.0,0.0,0.0,DDO154_rotmod.dat,12,8,4.04,64.0,53000000.0,275000000.0,392250000.0,0.9324410452517528,0.37,71.26,47.0,2,332.12245,18.224227006926796,2246.7599999999998,1914.6375499999997,1.639921909088293e-11,2.4241791836025255e-12,6.7648543481478,-10.785176831988588,-11.615435282371356,0.830258450382769,True,1.9233917507105747e-11,-10.715932250943842,-0.06924458104474596,0.8302584503827681
DDO154,4.94,48.2,0.6,16.93,6.89,0.0,0.0,0.0,DDO154_rotmod.dat,13,8,4.04,64.0,53000000.0,275000000.0,392250000.0,0.9324410452517528,0.37,71.26,47.0,2,310.36094999999995,17.617064170854345,2323.2400000000002,2012.8790500000002,1.5241109466414423e-11,2.0360553421301167e-12,7.485606678288621,-10.816983417668085,-11.6912104215931,0.8742270039250128,True,1.7530279855526308e-11,-10.756211150720771,-0.06077226694731408,0.8742270039250144
DDO154,5.43,47.4,0.7,16.28,6.55,0.0,0.0,0.0,DDO154_rotmod.dat,14,8,4.04,64.0,53000000.0,275000000.0,392250000.0,0.9324410452517528,0.37,71.26,47.0,2,286.48965000000004,16.92600514002049,2246.7599999999998,1960.2703499999998,1.3409306217959525e-11,1.7098521627259026e-12,7.842377551859202,-10.872593691462814,-11.767041437963357,0.8944477465005418,True,1.5983659336434716e-11,-10.796323785241917,-0.07626990622089735,0.8944477465005427
DDO154,5.92,45.5,1.3,15.64,6.26,0.0,0.0,0.0,DDO154_rotmod.dat,15,8,4.04,64.0,53000000.0,275000000.0,392250000.0,0.9324410452517528,0.37,71.26,47.0,2,264.20340000000004,16.25433480644471,2070.25,1806.0466,1.1333147506709792e-11,1.4463258562851105e-12,7.835818918303095,-10.945649458630834,-11.839733849750058,0.8940843911192238,True,1.463501838307547e-11,-10.83460672771169,-0.1110427309191433,0.8940843911192236
DDO161,0.6,16.0,3.53,6.82,12.59,0.0,30.32,0.0,DDO161_rotmod.dat,4,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,125.76644999999999,11.214564191264857,256.0,130.23355,1.3827324968295958e-11,6.793021774449004e-12,2.0355190116283,-10.859261830293933,-11.167936993313308,0.3086751630193752,True,3.3646620738653264e-11,-10.473058547138413,-0.38620328315552044,0.3086751630193749
DDO161,0.73,16.6,4.83,8.12,14.22,0.0,27.69,0.0,DDO161_rotmod.dat,5,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,167.03859999999997,12.924341375869023,275.56000000000006,108.52140000000009,1.2233275904099853e-11,7.415551170106598e-12,1.649678577286926,-10.912457229262484,-11.129856563955906,0.21739933469342218,True,3.5325805185769396e-11,-10.451907930434782,-0.46054929882770246,0.21739933469342176
DDO161,0.85,18.6,2.5,9.3,15.27,0.0,27.15,0.0,DDO161_rotmod.dat,6,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,203.07645000000002,14.250489465278028,345.96000000000004,142.88355,1.3190352976190266e-11,7.742658274516286e-12,1.7035948776926124,-10.879743582500598,-11.111109908083352,0.2313663255827529,True,3.618573495413615e-11,-10.441462602165071,-0.4382809803355272,0.23136632558275316
DDO161,0.98,20.0,7.58,10.41,17.04,0.0,25.71,0.0,DDO161_rotmod.dat,7,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,253.54889999999997,15.923218895688144,400.0,146.45110000000003,1.3227670569160675e-11,8.384653305932655e-12,1.5776049511553794,-10.87851662958667,-11.076514890175748,0.197998260589077,True,3.783313417452077e-11,-10.422127679370282,-0.4563889502163878,0.19799826058907755
DDO161,1.07,21.4,4.03,11.27,18.03,0.0,24.23,0.0,DDO161_rotmod.dat,8,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,289.55335,17.01626721698975,457.9599999999999,168.4066499999999,1.3870535358821883e-11,8.76989252214239e-12,1.5816083633637807,-10.857906776208967,-11.057005729020107,0.19909895281113996,True,3.8798109531225547e-11,-10.411189435234634,-0.4467173409743328,0.19909895281113954
DDO161,1.54,28.9,2.74,15.22,22.44,0.0,17.21,0.0,DDO161_rotmod.dat,9,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,483.4252,21.9869324827271,835.2099999999999,351.7847999999999,1.7576177080109275e-11,1.0173210234775974e-11,1.7276923089652754,-10.755075580545506,-10.992541980484097,0.2374663999385914,True,4.2183159240410013e-11,-10.374860897586164,-0.3802146829593429,0.2374663999385902
DDO161,2.02,32.9,2.65,18.74,24.92,0.0,11.77,0.0,DDO161_rotmod.dat,10,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,661.6908,25.72335125911863,1082.4099999999999,420.7191999999999,1.7365603518254828e-11,1.0615811092355809e-11,1.6358244666542139,-10.760310118768814,-10.974046818315948,0.213736699547134,True,4.321321025649839e-11,-10.364383469284816,-0.39592664948399836,0.21373669954713392
DDO161,2.49,35.2,2.88,21.52,25.85,0.0,7.54,0.0,DDO161_rotmod.dat,11,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,797.22165,28.235113776997604,1239.0400000000002,441.81835000000024,1.6126325987121068e-11,1.037598157597054e-11,1.5541976312359302,-10.792464565361612,-10.983970808074847,0.1915062427132342,True,4.2657120617450574e-11,-10.370008463048716,-0.4224561023128963,0.1915062427132348
DDO161,2.96,37.6,3.05,23.28,26.01,0.0,5.12,0.0,DDO161_rotmod.dat,12,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,880.2184500000001,29.668475693907837,1413.7600000000002,533.5415500000001,1.5478662595421844e-11,9.63714095590142e-12,1.6061467468672124,-10.810266566425755,-11.016051788839865,0.2057852224141101,True,4.0912541646206294e-11,-10.388143539601241,-0.4221230268245133,0.2057852224141108
DDO161,3.43,40.6,3.68,24.59,25.36,0.0,3.64,0.0,DDO161_rotmod.dat,13,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,926.2329,30.43407465325667,1648.3600000000001,722.1271000000002,1.5574259328129777e-11,8.751359765370245e-12,1.7796387927917479,-10.80759259811052,-11.057924462095816,0.2503318639852957,True,3.87520680964959e-11,-10.411705115378846,-0.3958874827316752,0.25033186398529494
DDO161,3.9,42.7,3.25,25.62,25.01,0.0,2.55,0.0,DDO161_rotmod.dat,14,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,969.13445,31.130924335779046,1823.2900000000002,854.1555500000002,1.5150975565771837e-11,8.053207318582195e-12,1.8813591860241887,-10.819559402198589,-11.094031120458387,0.2744717182597976,True,3.6989027065022335e-11,-10.431927091930053,-0.3876323102685362,0.27447171825979844
DDO161,4.37,45.5,2.99,26.35,24.48,0.0,1.74,0.0,DDO161_rotmod.dat,15,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,993.9577000000002,31.52709469646704,2070.25,1076.2922999999998,1.53529137848334e-11,7.371161393006305e-12,2.082835114613026,-10.813809188878336,-11.132464079734362,0.3186548908560264,True,3.520796749687787e-11,-10.453359045374818,-0.36045014350351856,0.31865489085602583
DDO161,4.86,48.9,1.96,27.08,23.7,0.0,1.09,0.0,DDO161_rotmod.dat,16,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1014.1714,31.84605784080661,2391.21,1377.0386,1.5945234248379137e-11,6.762768866392586e-12,2.35779671956831,-10.79736909623719,-11.169875455361234,0.37250635912404384,True,3.356349296499253e-11,-10.474132848305706,-0.32323624793148475,0.37250635912404384
DDO161,5.34,51.5,1.53,27.81,22.69,0.0,0.64,0.0,DDO161_rotmod.dat,17,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1030.81415,32.106294554183606,2652.25,1621.43585,1.609617391466071e-11,6.255882300723216e-12,2.5729662325648133,-10.793277344168313,-11.20371143076459,0.4104340865962772,True,3.214778203094954e-11,-10.492848984946528,-0.3004283592217849,0.4104340865962772
DDO161,5.81,53.0,1.86,28.4,21.59,0.0,0.46,0.0,DDO161_rotmod.dat,18,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1039.62405,32.2432016090214,2809.0,1769.37595,1.5668414843458217e-11,5.798953683387735e-12,2.7019382631634965,-10.80497493841089,-11.23665035997561,0.43167542156471794,True,3.083150093721631e-11,-10.51100533246182,-0.2939696059490693,0.4316754215647194
DDO161,6.28,55.0,1.48,28.98,20.86,0.0,0.36,0.0,DDO161_rotmod.dat,19,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1057.4102,32.51784433199716,3025.0,1967.5898,1.5610441641033766e-11,5.456740567845897e-12,2.8607630227134186,-10.806584809970847,-11.26306669357461,0.4564818836037625,True,2.981793169850231e-11,-10.525522484393418,-0.2810623255774285,0.45648188360376274
DDO161,6.75,57.6,0.99,29.57,20.11,0.0,0.24,0.0,DDO161_rotmod.dat,20,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1076.59095,32.81144541162428,3317.76,2241.1690500000004,1.5929078363476943e-11,5.1688794873529385e-12,3.0817275586423984,-10.79780935120674,-11.286603593308755,0.488794242102015,True,2.894507606894646e-11,-10.538425304750476,-0.25938404645626356,0.4887942421020153
DDO161,7.22,59.7,1.19,30.3,19.38,0.0,0.16,0.0,DDO161_rotmod.dat,21,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1105.8822,33.2548071712948,3564.09,2458.2078,1.5997824179661726e-11,4.963878296849268e-12,3.2228477861385234,-10.795939080533039,-11.304178874968379,0.5082397944353392,True,2.8311257754360474e-11,-10.548040836263839,-0.2478982442691997,0.5082397944353403
DDO161,7.69,60.5,1.26,31.18,18.7,0.0,0.11,0.0,DDO161_rotmod.dat,22,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1147.0374,33.86794059283794,3660.25,2513.2126,1.5425308705056876e-11,4.833933745303136e-12,3.191046778422395,-10.811766135718631,-11.315699306399704,0.5039331706810728,True,2.7903905653583507e-11,-10.554335005146227,-0.25743113057240485,0.5039331706810728
DDO161,8.16,61.8,1.33,32.06,18.06,0.0,0.07,0.0,DDO161_rotmod.dat,23,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1190.9254,34.509787017598356,3819.24,2628.3145999999997,1.5168276830168503e-11,4.729811729893684e-12,3.2069515017481365,-10.819063753798368,-11.32515614600544,0.5060923922070721,True,2.7574227654962235e-11,-10.55949664316286,-0.2595671106355084,0.5060923922070728
DDO161,8.64,62.9,1.35,32.64,17.47,0.0,0.05,0.0,DDO161_rotmod.dat,24,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1217.97005,34.89942764573654,3956.41,2738.43995,1.4840106005266876e-11,4.568486242133699e-12,3.2483639478655504,-10.828562996810494,-11.340227678615715,0.5116646818052208,True,2.7057429043048955e-11,-10.567713471798335,-0.2608495250121585,0.5116646818052217
DDO161,9.11,63.0,2.09,33.23,16.94,0.0,0.03,0.0,DDO161_rotmod.dat,25,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1247.7146999999998,35.323005251535434,3969.0,2721.2853000000005,1.4119267837326769e-11,4.43860368704203e-12,3.181015660070367,-10.850187823287973,-11.352753630422814,0.5025658071348409,True,2.663582563093033e-11,-10.574533836840487,-0.2756539864474856,0.5025658071348413
DDO161,9.58,64.5,2.38,33.38,16.44,0.0,0.02,0.0,DDO161_rotmod.dat,26,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1249.3612,35.34630390861257,4160.25,2910.8887999999997,1.4073540750428937e-11,4.226413258867809e-12,3.3299017129713957,-10.851596625030147,-11.374028039874569,0.5224314148444211,True,2.5935817285673786e-11,-10.586100062030692,-0.2654965629994557,0.5224314148444211
DDO161,10.05,65.6,1.08,33.38,15.98,0.0,0.02,0.0,DDO161_rotmod.dat,27,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1241.9046,35.240666849536204,4303.36,3061.4554,1.38768556846003e-11,4.004715131488246e-12,3.465129286098144,-10.857708928227325,-11.397428371270832,0.5397194430435066,True,2.5188544570722352e-11,-10.598796925918524,-0.25891200230880074,0.5397194430435075
DDO161,10.52,67.5,3.22,32.79,15.57,0.0,0.01,0.0,DDO161_rotmod.dat,28,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1196.39655,34.58896572608091,4556.25,3359.85345,1.4035932164953317e-11,3.685605666542481e-12,3.8083108815383997,-10.852758739377808,-11.43349113303608,0.5807323936582716,True,2.4081624976158225e-11,-10.618314211169693,-0.23444452820811534,0.5807323936582716
DDO161,10.99,66.8,2.37,32.06,15.18,0.0,0.01,0.0,DDO161_rotmod.dat,29,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1143.0598000000002,33.80916739584103,4462.24,3319.1802,1.3158448568271359e-11,3.370704755629134e-12,3.903767764381181,-10.880795312694538,-11.472279286226144,0.5914839735316056,True,2.294874929368488e-11,-10.639240978521158,-0.24155433417337946,0.5914839735316058
DDO161,11.46,66.8,0.95,31.18,14.81,0.0,0.0,0.0,DDO161_rotmod.dat,30,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1081.8604500000001,32.89164711594724,4462.24,3380.3795499999997,1.2618791428036844e-11,3.059398726377802e-12,4.124598509909481,-10.898982237902418,-11.51436391844486,0.6153816805424402,True,2.178348546710304e-11,-10.66187262972157,-0.23710960818084814,0.6153816805424412
DDO161,11.94,66.6,0.96,30.3,14.47,0.0,0.0,0.0,DDO161_rotmod.dat,31,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,1022.7804500000001,31.9809388542613,4435.5599999999995,3412.7795499999993,1.2039087927209253e-11,2.776051675049069e-12,4.336766507416132,-10.919406413674887,-11.556572453930517,0.6371660402556301,True,2.0677721464462747e-11,-10.684497319056314,-0.23490909461857257,0.6371660402556305
DDO161,12.41,66.8,0.99,29.42,14.16,0.0,0.0,0.0,DDO161_rotmod.dat,32,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,965.7892,31.077149161401532,4462.24,3496.4507999999996,1.1652808200266096e-11,2.5220867343505574e-12,4.620304306571248,-10.933569401769777,-11.598239982155432,0.6646705803856556,True,1.9644321542708527e-11,-10.706762965851718,-0.22680643591805882,0.6646705803856552
DDO161,12.9,66.3,0.74,28.69,13.86,0.0,0.0,0.0,DDO161_rotmod.dat,33,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,919.1659000000001,30.317748926989946,4395.69,3476.5240999999996,1.1042993112261785e-11,2.3091579940182098e-12,4.7822596551939105,-10.956913198711842,-11.636546351369157,0.6796331526573159,True,1.8742406751673683e-11,-10.727174641203968,-0.22973855750787386,0.6796331526573152
DDO161,13.37,66.1,1.31,27.81,13.59,0.0,0.0,0.0,DDO161_rotmod.dat,34,8,7.5,70.0,548000000.0,1378000000.0,2106740000.0,0.8699412362227897,1.22,169.37,66.3,1,865.74015,29.423462576658103,4369.209999999999,3503.469849999999,1.0590609782522973e-11,2.0984837308604776e-12,5.046791465083373,-10.975079033512841,-11.678094393440773,0.7030153599279305,True,1.7813379242173823e-11,-10.749253685982127,-0.22582534753071393,0.7030153599279316
DDO168,0.41,15.0,4.1,10.41,8.28,0.0,20.43,0.0,DDO168_rotmod.dat,4,8,4.25,63.0,191000000.0,413000000.0,644790000.0,0.8518897625583524,1.02,92.22,53.4,2,142.6473,11.943504510820935,225.0,82.3527,1.778476439329225e-11,1.1275327208174567e-11,1.577316920825,-10.749951883830512,-10.947870846111403,0.1979189622808919,True,4.47186014954909e-11,-10.349511786791764,-0.4004400970387483,0.197918962280891
DDO168,0.82,23.4,1.3,18.08,12.66,0.0,14.59,0.0,DDO168_rotmod.dat,5,8,4.25,63.0,191000000.0,413000000.0,644790000.0,0.8518897625583524,1.02,92.22,53.4,2,407.02419999999995,20.174840767649194,547.56,140.5358,2.1640501313758008e-11,1.6086287776373918e-11,1.3452762759560735,-10.66473268278557,-10.793544166233172,0.12881148344760335,True,5.4861527878462535e-11,-10.26073210158119,-0.40400058120437876,0.12881148344760263
DDO168,1.24,29.2,1.5,20.09,15.11,0.0,8.79,0.0,DDO168_rotmod.dat,6,8,4.25,63.0,191000000.0,413000000.0,644790000.0,0.8518897625583524,1.02,92.22,53.4,2,517.76415,22.754431436535608,852.64,334.87585,2.228401655928906e-11,1.3531930114006173e-11,1.6467729563740559,-10.652006527487536,-10.868640253803052,0.21663372631551633,True,4.963908918736604e-11,-10.304176195838295,-0.3478303316492415,0.21663372631551603
DDO168,1.64,36.2,1.1,20.2,15.99,0.0,5.9,0.0,DDO168_rotmod.dat,7,8,4.25,63.0,191000000.0,413000000.0,644790000.0,0.8518897625583524,1.02,92.22,53.4,2,535.88005,23.149083135191336,1310.4400000000003,774.5599500000003,2.589540739060655e-11,1.0589444924795188e-11,2.445397995316303,-10.586777252203504,-10.975126804048932,0.3883495518454272,True,4.3152308768012515e-11,-10.364995963369765,-0.22178128883373915,0.38834955184542785
DDO168,2.06,44.0,1.1,22.0,16.89,0.0,4.09,0.0,DDO168_rotmod.dat,8,8,4.25,63.0,191000000.0,413000000.0,644790000.0,0.8518897625583524,1.02,92.22,53.4,2,626.6360500000001,25.032699614703965,1936.0,1309.36395,3.0457032545457724e-11,9.858199674073901e-12,3.089512644540639,-10.516312412618916,-11.006202389623143,0.48988997700422654,True,4.143968180852954e-11,-10.382583587947435,-0.13372882467148095,0.48988997700422665
DDO168,2.47,52.1,1.2,22.63,17.03,0.0,2.87,0.0,DDO168_rotmod.dat,9,8,4.25,63.0,191000000.0,413000000.0,644790000.0,0.8518897625583524,1.02,92.22,53.4,2,657.12735,25.634495313931968,2714.4100000000003,2057.28265,3.561458992332258e-11,8.621881402459347e-12,4.13072138908843,-10.448372051882755,-11.064397955341063,0.616025903458308,True,3.842934265089678e-11,-10.415337044250974,-0.033035007631781355,0.6160259034583078
DDO168,2.89,52.9,1.7,22.95,16.99,0.0,2.09,0.0,DDO168_rotmod.dat,10,8,4.25,63.0,191000000.0,413000000.0,644790000.0,0.8518897625583524,1.02,92.22,53.4,2,671.0325499999999,25.904295975764327,2798.41,2127.37745,3.138072377638064e-11,7.524804119664498e-12,4.170304406246762,-10.503337043908315,-11.123504800831268,0.6201677569229539,True,3.5614650384151946e-11,-10.448371314606758,-0.054965729301557076,0.6201677569229531
DDO168,3.3,54.8,2.2,22.74,17.19,0.0,1.56,0.0,DDO168_rotmod.dat,11,8,4.25,63.0,191000000.0,413000000.0,644790000.0,0.8518897625583524,1.02,92.22,53.4,2,664.85565,25.78479493810257,3003.0399999999995,2338.1843499999995,2.9491484355675776e-11,6.529243699969914e-12,4.516830081838065,-10.530303368131287,-11.185137121320949,0.6548337531896606,True,3.291674780188423e-11,-10.482583079944186,-0.047720288187100834,0.6548337531896617
DDO168,3.71,55.0,2.5,22.74,17.16,0.0,0.82,0.0,DDO168_rotmod.dat,12,8,4.25,63.0,191000000.0,413000000.0,644790000.0,0.8518897625583524,1.02,92.22,53.4,2,664.3403999999999,25.774801648121368,3025.0,2360.6596,2.6424143802073327e-11,5.803182235744434e-12,4.553388594160464,-10.577999075848696,-11.236333791190505,0.6583347153418081,True,3.084387060835445e-11,-10.51083112743133,-0.06716794841736551,0.6583347153418089
DDO168,4.12,52.0,2.7,22.74,16.37,0.0,0.0,0.0,DDO168_rotmod.dat,13,8,4.25,63.0,191000000.0,413000000.0,644790000.0,0.8518897625583524,1.02,92.22,53.4,2,651.09605,25.51658382307475,2704.0,2052.90395,2.126958057926593e-11,5.1215014424248374e-12,4.1529970885248035,-10.672241073985674,-11.290602700631778,0.6183616266461037,True,2.8799525785365147e-11,-10.540614663299614,-0.13162641068606007,0.6183616266461041
DDO170,1.87,27.7,3.0,8.68,18.19,0.0,9.38,0.0,DDO170_rotmod.dat,4,8,15.4,66.0,543000000.0,735000000.0,1249050000.0,0.7826348024498619,1.95,73.93,60.0,2,240.78045000000003,15.517101855694575,767.29,526.50955,1.3297420005335651e-11,4.172814415310666e-12,3.1866789849425063,-10.87623261362974,-11.37957092997767,0.5033383163479284,True,2.5756689566608036e-11,-10.589109956348825,-0.287122657280916,0.5033383163479286
DDO170,3.36,42.4,1.5,15.07,19.75,0.0,3.58,0.0,DDO170_rotmod.dat,5,8,15.4,66.0,543000000.0,735000000.0,1249050000.0,0.7826348024498619,1.95,73.93,60.0,2,422.13615000000004,20.545952156081743,1797.76,1375.62385,1.7339712426760424e-11,4.071577655493393e-12,4.258720794227171,-10.760958109426516,-11.3902372776756,0.629279168249084,True,2.5415704129153832e-11,-10.594897853886911,-0.16606025553960535,0.6292791682490844
DDO170,4.86,52.5,1.0,20.59,19.94,0.0,2.02,0.0,DDO170_rotmod.dat,6,8,15.4,66.0,543000000.0,735000000.0,1249050000.0,0.7826348024498619,1.95,73.93,60.0,2,622.7499,24.95495742332573,2756.25,2133.5001,1.837941958133957e-11,4.1526645646575096e-12,4.425934070804346,-10.735668207672518,-11.381673148014068,0.6460049403415496,True,2.5689099723870395e-11,-10.59025111534464,-0.14541709232787703,0.64600494034155
DDO170,6.35,55.6,1.0,24.61,19.17,0.0,0.91,0.0,DDO170_rotmod.dat,7,8,15.4,66.0,543000000.0,735000000.0,1249050000.0,0.7826348024498619,1.95,73.93,60.0,2,789.39655,28.096201700585794,3091.36,2301.96345,1.5777032227112966e-11,4.0287558903918646e-12,3.9161052832065195,-10.801974687349999,-11.394829046502801,0.5928543591528026,True,2.5270403052583355e-11,-10.597387831205651,-0.20458685614434735,0.5928543591528026
DDO170,7.85,58.6,1.1,26.94,18.71,0.0,0.47,0.0,DDO170_rotmod.dat,8,8,15.4,66.0,543000000.0,735000000.0,1249050000.0,0.7826348024498619,1.95,73.93,60.0,2,900.7956500000001,30.013257903799783,3433.96,2533.16435,1.4176696113096016e-11,3.718827880944682e-12,3.8121409667109294,-10.848424969931209,-11.429593921690978,0.5811689517597693,True,2.419870361162e-11,-10.616207899697281,-0.23221707023392746,0.5811689517597696
