selection_mode,sample,kernel_variant,outer_fold,n_train_rows,n_test_rows,n_train_galaxies,n_test_galaxies,selected_lambda,selected_kernel_feature,selected_global_model,selected_global_features,selected_ridge_alpha,kernel_stage_inner_rmse,global_stage_inner_rmse,coef_kernel_standardized,coef_radius_standardized,coef_local_disk_standardized,intercept_standardized,elapsed_seconds
fully_reselected,Q1,abs_self_dlnr,0,1486,373,79,20,0.25,log_F__abs_self_dlnr__lam_0p25,plus_Mgas_Rdisk,"log_Mgas_Msun,log_Rdisk_kpc",0.0001,0.3314857258995805,0.31631420715637765,0.33476688872623767,-0.09959340400761667,0.04235705818665124,-10.359020840277502,0.11980223655700684
fully_reselected,Q1,abs_self_dlnr,1,1492,367,80,19,0.25,log_F__abs_self_dlnr__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",75.43120063354607,0.31925123141673806,0.3173342181400656,0.19342635700629193,-0.019850394872090518,0.11442305583679169,-10.416822613166026,0.11999726295471191
fully_reselected,Q1,abs_self_dlnr,2,1485,374,79,20,0.25,log_F__abs_self_dlnr__lam_0p25,plus_Mgas_Rdisk,"log_Mgas_Msun,log_Rdisk_kpc",1.2067926406393288,0.3097315910815544,0.300344980652654,0.28746680576601175,-0.05831026394907924,0.0959556977639205,-10.355068295013403,0.11125874519348145
fully_reselected,Q1,abs_self_dlnr,3,1486,373,79,20,0.25,log_F__abs_self_dlnr__lam_0p25,plus_Mgas_Rdisk,"log_Mgas_Msun,log_Rdisk_kpc",11.513953993264458,0.3145926315044562,0.31038437273937697,0.27100752366336667,-0.05633952601069431,0.09788062143291644,-10.377569458903071,0.15569829940795898
fully_reselected,Q1,abs_self_dlnr,4,1487,372,79,20,0.25,log_F__abs_self_dlnr__lam_0p25,plus_Mgas_Rdisk,"log_Mgas_Msun,log_Rdisk_kpc",7.9060432109076855,0.32490315246757423,0.3130080387081122,0.28434596155234054,-0.0569843111589529,0.08343143242356053,-10.397485011363694,0.10955190658569336
fully_reselected,Q1,signed_self_uniform,0,1486,373,79,20,0.25,log_F__signed_self_uniform__lam_0p25,plus_Mgas_Rdisk,"log_Mgas_Msun,log_Rdisk_kpc",0.0001,0.33103805574041495,0.315313062892906,0.3400033821027426,-0.10537346490079488,0.033736247888190136,-10.359020840277502,0.11153125762939453
fully_reselected,Q1,signed_self_uniform,1,1492,367,80,19,0.25,log_F__signed_self_uniform__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",75.43120063354607,0.31893756884983004,0.31680545619070344,0.19738238276506567,-0.022860090456485314,0.1098396643058693,-10.416822613166026,0.14727282524108887
fully_reselected,Q1,signed_self_uniform,2,1485,374,79,20,0.25,log_F__signed_self_uniform__lam_0p25,plus_Mgas_Rdisk,"log_Mgas_Msun,log_Rdisk_kpc",0.8286427728546842,0.3093873598702845,0.29952517775487014,0.2939171857030354,-0.06456085844231371,0.08672860309737457,-10.355068295013403,0.10848641395568848
fully_reselected,Q1,signed_self_uniform,3,1486,373,79,20,0.25,log_F__signed_self_uniform__lam_0p25,plus_Mgas_Rdisk,"log_Mgas_Msun,log_Rdisk_kpc",11.513953993264458,0.3142936342856838,0.30966118052023417,0.2748682861856173,-0.060088398930366646,0.0914961275332256,-10.377569458903071,0.1290757656097412
fully_reselected,Q1,signed_self_uniform,4,1487,372,79,20,0.25,log_F__signed_self_uniform__lam_0p25,plus_Mgas_Rdisk,"log_Mgas_Msun,log_Rdisk_kpc",2.559547922699533,0.3245084616416699,0.31151575145235333,0.2957040585268143,-0.06799522651321228,0.07022079569039136,-10.397485011363694,0.10734367370605469
fully_reselected,Q12,current_abs_self_uniform,0,2246,559,132,31,0.25,log_F__current_abs_self_uniform__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",24.420530945486497,0.3271703330354706,0.3164471892370173,0.257907423484021,-0.07631712077669348,0.05483567935194757,-10.423888070447514,0.19386839866638184
fully_reselected,Q12,current_abs_self_uniform,1,2243,562,130,33,0.5,log_F__current_abs_self_uniform__lam_0p5,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",16.768329368110066,0.3569296969217118,0.34449591997122414,0.26718525640343704,-0.08248831150334991,0.053922490573705,-10.402277450214756,0.26027989387512207
fully_reselected,Q12,current_abs_self_uniform,2,2243,562,130,33,0.25,log_F__current_abs_self_uniform__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",24.420530945486497,0.36878278182073926,0.3567191560826207,0.2675860820974398,-0.11687232297989665,0.022228754452188165,-10.41975258752981,0.2556345462799072
fully_reselected,Q12,current_abs_self_uniform,3,2244,561,130,33,0.5,log_F__current_abs_self_uniform__lam_0p5,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",11.513953993264458,0.34075489223834876,0.33251017247945913,0.2572498804123608,-0.08752244613510213,0.03902229174181329,-10.42128324878094,0.15140509605407715
fully_reselected,Q12,current_abs_self_uniform,4,2244,561,130,33,0.5,log_F__current_abs_self_uniform__lam_0p5,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",11.513953993264458,0.33616847607394024,0.32201477757844693,0.3241410903265983,-0.11112742927623846,0.031323663333191566,-10.427556068872804,0.1470186710357666
fully_reselected,Q12,abs_leave_one_out,0,2246,559,132,31,0.25,log_F__abs_leave_one_out__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",35.564803062231285,0.3277698401707687,0.3182564911183229,0.24895001584797571,-0.04418082555608066,0.0742769039343333,-10.423888070447514,0.24802947044372559
fully_reselected,Q12,abs_leave_one_out,1,2243,562,130,33,0.5,log_F__abs_leave_one_out__lam_0p5,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",16.768329368110066,0.35786300680854033,0.3469546234151948,0.24220492589238538,-0.05247197782873641,0.07596208811755054,-10.402277450214756,0.26573991775512695
fully_reselected,Q12,abs_leave_one_out,2,2243,562,130,33,0.25,log_F__abs_leave_one_out__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",24.420530945486497,0.3696004854343847,0.35836822959134634,0.2664248655261738,-0.08952743723359989,0.03736630980545355,-10.41975258752981,0.16209030151367188
fully_reselected,Q12,abs_leave_one_out,3,2244,561,130,33,0.25,log_F__abs_leave_one_out__lam_0p25,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",11.513953993264458,0.3409742983436037,0.33297955922785094,0.24385401351519562,-0.08476530170833946,0.036550619541756445,-10.42128324878094,0.15589070320129395
fully_reselected,Q12,abs_leave_one_out,4,2244,561,130,33,0.25,log_F__abs_leave_one_out__lam_0p25,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",11.513953993264458,0.336481508076791,0.32276628617639175,0.30564090724687554,-0.10504413322840343,0.03085683367481623,-10.427556068872804,0.1718301773071289
fully_reselected,Q12,abs_self_dlnr,0,2246,559,132,31,0.5,log_F__abs_self_dlnr__lam_0p5,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",35.564803062231285,0.32717012605586554,0.31798948481032746,0.2531821272347428,-0.05082030469057632,0.08067934806446797,-10.423888070447514,0.24203777313232422
fully_reselected,Q12,abs_self_dlnr,1,2243,562,130,33,0.5,log_F__abs_self_dlnr__lam_0p5,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",16.768329368110066,0.35722114059685856,0.3455727475678729,0.2492962880409517,-0.0820714546798106,0.06325271218817871,-10.402277450214756,0.16283488273620605
fully_reselected,Q12,abs_self_dlnr,2,2243,562,130,33,0.5,log_F__abs_self_dlnr__lam_0p5,plus_Mgas_Rdisk,"log_Mgas_Msun,log_Rdisk_kpc",5.428675439323859,0.3683573407656608,0.35655595362388204,0.35571592315376865,-0.10899446100932639,0.029064921602295526,-10.41975258752981,0.24243569374084473
fully_reselected,Q12,abs_self_dlnr,3,2244,561,130,33,0.75,log_F__abs_self_dlnr__lam_0p75,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",7.9060432109076855,0.3407518535941891,0.3337021360986395,0.2626521138284595,-0.0761564688742131,0.05877644100585961,-10.42128324878094,0.24481678009033203
fully_reselected,Q12,abs_self_dlnr,4,2244,561,130,33,0.5,log_F__abs_self_dlnr__lam_0p5,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",11.513953993264458,0.3364629005495992,0.32319977148769036,0.30322160179353236,-0.11172853788748684,0.04150409385781074,-10.427556068872804,0.2828812599182129
fully_reselected,Q12,signed_self_uniform,0,2246,559,132,31,0.25,log_F__signed_self_uniform__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",24.420530945486497,0.3271187931987118,0.3163984826070615,0.2557106945920988,-0.07676406930715206,0.05513594096544104,-10.423888070447514,0.48290109634399414
fully_reselected,Q12,signed_self_uniform,1,2243,562,130,33,0.5,log_F__signed_self_uniform__lam_0p5,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",16.768329368110066,0.356867221861385,0.34442008945063807,0.26705550735846745,-0.08302113819269853,0.05373558199191836,-10.402277450214756,0.4957432746887207
fully_reselected,Q12,signed_self_uniform,2,2243,562,130,33,0.25,log_F__signed_self_uniform__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",16.768329368110066,0.36853135442876156,0.35637807633097185,0.2752537294508715,-0.1239477771661666,0.015802770125559615,-10.41975258752981,0.49637937545776367
fully_reselected,Q12,signed_self_uniform,3,2244,561,130,33,0.5,log_F__signed_self_uniform__lam_0p5,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",11.513953993264458,0.34060016230828427,0.3323514092470391,0.2591196345103787,-0.0885672575009567,0.0383774355228776,-10.42128324878094,0.42362070083618164
fully_reselected,Q12,signed_self_uniform,4,2244,561,130,33,0.5,log_F__signed_self_uniform__lam_0p5,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",11.513953993264458,0.3360686796496426,0.3218711448109344,0.3255622914900091,-0.11210702746710699,0.03079461925528873,-10.427556068872804,0.36965036392211914
fully_reselected,Q123,current_abs_self_uniform,0,2316,580,141,34,0.25,log_F__current_abs_self_uniform__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",51.79474679231202,0.35113048293711996,0.33999330230801855,0.27646105063120746,-0.06774373291656798,0.06612218386387625,-10.440704975237752,0.41318321228027344
fully_reselected,Q123,current_abs_self_uniform,1,2316,580,140,35,0.75,log_F__current_abs_self_uniform__lam_0p75,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",51.79474679231202,0.36134319376086105,0.35256359683779354,0.25114795496502823,-0.05228926919621823,0.08214104672773323,-10.449261023466276,0.5618159770965576
fully_reselected,Q123,current_abs_self_uniform,2,2317,579,140,35,0.25,log_F__current_abs_self_uniform__lam_0p25,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",24.420530945486497,0.37986885749612914,0.3697092243963816,0.30987048244716536,-0.1403028754218004,-0.006622266468027262,-10.440321207497265,0.3698158264160156
fully_reselected,Q123,current_abs_self_uniform,3,2317,579,140,35,0.75,log_F__current_abs_self_uniform__lam_0p75,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",24.420530945486497,0.3630384743378454,0.35501576291350206,0.23590940931553978,-0.06310609601119775,0.06940128222104747,-10.428513486608205,0.4138185977935791
fully_reselected,Q123,current_abs_self_uniform,4,2318,578,139,36,0.5,log_F__current_abs_self_uniform__lam_0p5,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",5.428675439323859,0.369832612676585,0.3475246915541345,0.37890431461637986,-0.1552741026906238,-0.011244517857963768,-10.444998488540246,0.37667393684387207
fully_reselected,Q123,abs_leave_one_out,0,2316,580,141,34,0.25,log_F__abs_leave_one_out__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",51.79474679231202,0.3523557028953691,0.34235423376349716,0.27148264309088727,-0.03851120216474068,0.08145313624937109,-10.440704975237752,0.5764126777648926
fully_reselected,Q123,abs_leave_one_out,1,2316,580,140,35,0.75,log_F__abs_leave_one_out__lam_0p75,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",51.79474679231202,0.3619161593208943,0.35380242638167364,0.23801117595068275,-0.03572006021936708,0.0936503313058579,-10.449261023466276,0.13924551010131836
fully_reselected,Q123,abs_leave_one_out,2,2317,579,140,35,0.25,log_F__abs_leave_one_out__lam_0p25,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",24.420530945486497,0.3807227736208718,0.37224318687918784,0.30777487804977927,-0.10452465260667324,0.014700982105992489,-10.440321207497265,0.21042394638061523
fully_reselected,Q123,abs_leave_one_out,3,2317,579,140,35,0.25,log_F__abs_leave_one_out__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",24.420530945486497,0.3629909286184667,0.35433882694754576,0.23119594884071987,-0.07778290080995531,0.052869607988503535,-10.428513486608205,0.2164299488067627
fully_reselected,Q123,abs_leave_one_out,4,2318,578,139,36,0.25,log_F__abs_leave_one_out__lam_0p25,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",5.428675439323859,0.37012144947791786,0.34885438310717165,0.3551653411188617,-0.1449273076870942,-0.009733569348199323,-10.444998488540246,0.22280454635620117
fully_reselected,Q123,abs_self_dlnr,0,2316,580,141,34,0.25,log_F__abs_self_dlnr__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",51.79474679231202,0.3511364796315537,0.34039661984118963,0.27329601841590845,-0.06582104252372467,0.07123983316497834,-10.440704975237752,0.12189412117004395
fully_reselected,Q123,abs_self_dlnr,1,2316,580,140,35,0.5,log_F__abs_self_dlnr__lam_0p5,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",51.79474679231202,0.36134210731237554,0.35192988366794165,0.243932905412531,-0.07280870345011109,0.0740490982237438,-10.449261023466276,0.21236252784729004
fully_reselected,Q123,abs_self_dlnr,2,2317,579,140,35,0.5,log_F__abs_self_dlnr__lam_0p5,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",24.420530945486497,0.37954944120218653,0.3705409474508438,0.33242941672212356,-0.11835416983311622,0.018940391036446045,-10.440321207497265,0.31586694717407227
fully_reselected,Q123,abs_self_dlnr,3,2317,579,140,35,1.0,log_F__abs_self_dlnr__lam_1p0,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",24.420530945486497,0.36258808560444966,0.35541237004972603,0.22165446546302417,-0.05766284969255671,0.08409824443147902,-10.428513486608205,0.2653470039367676
fully_reselected,Q123,abs_self_dlnr,4,2318,578,139,36,0.5,log_F__abs_self_dlnr__lam_0p5,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",5.428675439323859,0.36935792494129993,0.347423972255549,0.3787587321346858,-0.16159520206488068,-0.004212331063795528,-10.444998488540246,0.18041157722473145
fully_reselected,Q123,signed_self_uniform,0,2316,580,141,34,0.25,log_F__signed_self_uniform__lam_0p25,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",51.79474679231202,0.351032786344644,0.33992019107261057,0.2752755650620073,-0.06841636044926995,0.06612485768522496,-10.440704975237752,0.14076781272888184
fully_reselected,Q123,signed_self_uniform,1,2316,580,140,35,0.75,log_F__signed_self_uniform__lam_0p75,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",51.79474679231202,0.3612665781662448,0.3524925551994848,0.251351147767646,-0.05265850733847366,0.08201476729139857,-10.449261023466276,0.268970251083374
fully_reselected,Q123,signed_self_uniform,2,2317,579,140,35,0.25,log_F__signed_self_uniform__lam_0p25,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",24.420530945486497,0.3797299489839865,0.3693476504486214,0.3096029559836934,-0.14184432339714326,-0.007407726662110955,-10.440321207497265,0.24830031394958496
fully_reselected,Q123,signed_self_uniform,3,2317,579,140,35,0.75,log_F__signed_self_uniform__lam_0p75,plus_Mbar_Rdisk,"log_Mbar_Msun,log_Rdisk_kpc",24.420530945486497,0.3629510202290838,0.35494813067307435,0.2358467282220824,-0.06339776256763063,0.06933989443386554,-10.428513486608205,0.2564961910247803
fully_reselected,Q123,signed_self_uniform,4,2318,578,139,36,0.5,log_F__signed_self_uniform__lam_0p5,plus_global_full,"log_Mbar_Msun,log_Rdisk_kpc,gas_fraction,log_SBdisk_Lsun_pc2",5.428675439323859,0.3696892598601948,0.34732412687665715,0.3798616663814971,-0.1563888993165698,-0.011689555027590458,-10.444998488540246,0.2646358013153076
